Metric,Timestamp,Label,SR,Rate,GR,Load
offline,532,0,97656.0,25.0,0.2943298,270.0
offline,533,0,97656.0,25.0,-0.09178886,270.0
offline,534,0,97656.0,25.0,-0.4872107,270.0
offline,535,0,97656.0,25.0,-0.2755388,270.0
offline,536,0,97656.0,25.0,-0.1330501,270.0
offline,537,0,97656.0,25.0,-0.484811,270.0
offline,538,0,97656.0,25.0,0.6983534,270.0
offline,539,0,97656.0,25.0,-0.5212238,270.0
offline,540,0,97656.0,25.0,0.0423319,270.0
offline,541,0,97656.0,25.0,0.5479521,270.0
offline,542,0,97656.0,25.0,-0.142784,270.0
offline,543,0,97656.0,25.0,0.7351599,270.0
offline,544,0,97656.0,25.0,0.1013504,270.0
offline,545,0,97656.0,25.0,-1.785532,270.0
offline,546,0,97656.0,25.0,-0.9258627,270.0
offline,547,0,97656.0,25.0,-1.03376,270.0
offline,548,0,97656.0,25.0,0.5016084,270.0
offline,549,0,97656.0,25.0,0.7093547,270.0
offline,550,0,97656.0,25.0,1.169825,270.0
offline,551,0,97656.0,25.0,0.1970402,270.0
offline,552,0,97656.0,25.0,-0.3786121,270.0
offline,553,0,97656.0,25.0,-0.525654,270.0
offline,554,0,97656.0,25.0,-0.4048972,270.0
offline,555,0,97656.0,25.0,1.325862,270.0
offline,556,0,97656.0,25.0,2.390916,270.0
offline,557,0,97656.0,25.0,1.390221,270.0
offline,558,0,97656.0,25.0,0.3660848,270.0
offline,559,0,97656.0,25.0,0.9540306,270.0
offline,560,0,97656.0,25.0,-0.09850781,270.0
offline,561,0,97656.0,25.0,1.168434,270.0
offline,562,0,97656.0,25.0,0.7558952,270.0
offline,563,0,97656.0,25.0,0.2049159,270.0
offline,564,0,97656.0,25.0,0.2338838,270.0
offline,565,0,97656.0,25.0,-1.694088,270.0
offline,566,0,97656.0,25.0,-0.8516834,270.0
offline,567,0,97656.0,25.0,-0.3300904,270.0
offline,568,0,97656.0,25.0,0.2600335,270.0
offline,569,0,97656.0,25.0,1.00457,270.0
offline,570,0,97656.0,25.0,-0.4252633,270.0
offline,571,0,97656.0,25.0,0.04391935,270.0
offline,572,0,97656.0,25.0,-0.689727,270.0
offline,573,0,97656.0,25.0,-0.7365382,270.0
offline,574,0,97656.0,25.0,0.5743725,270.0
offline,575,0,97656.0,25.0,0.08257183,270.0
offline,576,0,97656.0,25.0,0.4185075,270.0
offline,577,0,97656.0,25.0,0.2694352,270.0
offline,578,0,97656.0,25.0,-0.431084,270.0
offline,579,0,97656.0,25.0,-0.2223532,270.0
offline,580,0,97656.0,25.0,-1.090083,270.0
offline,581,0,97656.0,25.0,-0.3182522,270.0
offline,582,0,97656.0,25.0,-0.2499797,270.0
offline,583,0,97656.0,25.0,-1.319353,270.0
offline,584,0,97656.0,25.0,0.2943421,270.0
offline,585,0,97656.0,25.0,0.7847769,270.0
offline,586,0,97656.0,25.0,-0.7642385,270.0
offline,587,0,97656.0,25.0,-1.707194,270.0
offline,588,0,97656.0,25.0,-0.5859399,270.0
offline,589,0,97656.0,25.0,-0.3134407,270.0
offline,590,0,97656.0,25.0,1.394885,270.0
offline,591,0,97656.0,25.0,0.5428329,270.0
offline,592,0,97656.0,25.0,-0.2946251,270.0
offline,593,0,97656.0,25.0,0.1809566,270.0
offline,594,0,97656.0,25.0,-0.9600359,270.0
offline,595,0,97656.0,25.0,0.4136097,270.0
offline,596,0,97656.0,25.0,-0.08858935,270.0
offline,597,0,97656.0,25.0,-0.2603289,270.0
offline,598,0,97656.0,25.0,0.1523702,270.0
offline,599,0,97656.0,25.0,-0.7119758,270.0
offline,600,0,97656.0,25.0,-1.123801,270.0
offline,601,0,97656.0,25.0,0.2724747,270.0
offline,602,0,97656.0,25.0,-0.06294409,270.0
offline,603,0,97656.0,25.0,0.6259707,270.0
offline,604,0,97656.0,25.0,0.4482383,270.0
offline,605,0,97656.0,25.0,-1.054827,270.0
offline,606,0,97656.0,25.0,-0.8668318,270.0
offline,607,0,97656.0,25.0,-0.941245,270.0
offline,608,0,97656.0,25.0,0.1482109,270.0
offline,609,0,97656.0,25.0,0.06239033,270.0
offline,610,0,97656.0,25.0,0.02754035,270.0
offline,611,0,97656.0,25.0,0.1865926,270.0
offline,612,0,97656.0,25.0,-0.9559011,270.0
offline,613,0,97656.0,25.0,0.1558282,270.0
offline,614,0,97656.0,25.0,0.9284346,270.0
offline,615,0,97656.0,25.0,-0.3331299,270.0
offline,616,0,97656.0,25.0,0.7912251,270.0
offline,617,0,97656.0,25.0,-0.2757111,270.0
offline,618,0,97656.0,25.0,-1.136316,270.0
offline,619,0,97656.0,25.0,-1.131542,270.0
offline,620,0,97656.0,25.0,-0.6451308,270.0
offline,621,0,97656.0,25.0,-1.282017,270.0
offline,622,0,97656.0,25.0,-0.1104075,270.0
offline,623,0,97656.0,25.0,-0.8568642,270.0
offline,624,0,97656.0,25.0,-1.146912,270.0
offline,625,0,97656.0,25.0,0.2523794,270.0
offline,626,0,97656.0,25.0,-0.5545848,270.0
offline,627,0,97656.0,25.0,-1.577651,270.0
offline,628,0,97656.0,25.0,-2.025385,270.0
offline,629,0,97656.0,25.0,-1.707243,270.0
offline,630,0,97656.0,25.0,0.3359849,270.0
offline,631,0,97656.0,25.0,0.2190184,270.0
offline,632,0,97656.0,25.0,0.06160276,270.0
offline,633,0,97656.0,25.0,0.006288256,270.0
offline,634,0,97656.0,25.0,0.2430146,270.0
offline,635,0,97656.0,25.0,-0.3898965,270.0
offline,636,0,97656.0,25.0,0.9708772,270.0
offline,637,0,97656.0,25.0,1.350609,270.0
offline,638,0,97656.0,25.0,0.9703358,270.0
offline,639,0,97656.0,25.0,0.7883825,270.0
offline,640,0,97656.0,25.0,-0.4783874,270.0
offline,641,0,97656.0,25.0,0.3798796,270.0
offline,642,0,97656.0,25.0,1.098365,270.0
offline,643,0,97656.0,25.0,0.6610299,270.0
offline,644,0,97656.0,25.0,0.8948275,270.0
offline,645,0,97656.0,25.0,-0.5187627,270.0
offline,646,0,97656.0,25.0,0.6489456,270.0
offline,647,0,97656.0,25.0,-0.4148895,270.0
offline,648,0,97656.0,25.0,-1.030954,270.0
offline,649,0,97656.0,25.0,-0.8616142,270.0
offline,650,0,97656.0,25.0,-0.2882384,270.0
offline,651,0,97656.0,25.0,0.1868018,270.0
offline,652,0,97656.0,25.0,0.5380951,270.0
offline,653,0,97656.0,25.0,0.5736957,270.0
offline,654,0,97656.0,25.0,-0.1018673,270.0
offline,655,0,97656.0,25.0,0.5458846,270.0
offline,656,0,97656.0,25.0,-2.02472,270.0
offline,657,0,97656.0,25.0,0.789773,270.0
offline,658,0,97656.0,25.0,0.6178243,270.0
offline,659,0,97656.0,25.0,-0.50135,270.0
offline,660,0,97656.0,25.0,0.2049159,270.0
offline,661,0,97656.0,25.0,-1.209696,270.0
offline,662,0,97656.0,25.0,-0.4277983,270.0
offline,663,0,97656.0,25.0,-0.7754122,270.0
offline,664,0,97656.0,25.0,-0.08419619,270.0
offline,665,0,97656.0,25.0,0.2085338,270.0
offline,666,0,97656.0,25.0,1.035667,270.0
offline,667,0,97656.0,25.0,0.4418885,270.0
offline,668,0,97656.0,25.0,-1.83099,270.0
offline,669,0,97656.0,25.0,-2.504523,270.0
offline,670,0,97656.0,25.0,-1.398909,270.0
offline,671,0,97656.0,25.0,-1.178094,270.0
offline,672,0,97656.0,25.0,-0.5066415,270.0
offline,673,0,97656.0,25.0,0.01025072,270.0
offline,674,0,97656.0,25.0,0.3185476,270.0
offline,675,0,97656.0,25.0,-0.7926772,270.0
offline,676,0,97656.0,25.0,0.06776796,270.0
offline,677,0,97656.0,25.0,0.7629218,270.0
offline,678,0,97656.0,25.0,0.8269857,270.0
offline,679,0,97656.0,25.0,0.9720709,270.0
offline,680,0,97656.0,25.0,1.367603,270.0
offline,681,0,97656.0,25.0,-0.002596521,270.0
offline,682,0,97656.0,25.0,-0.8665612,270.0
offline,683,0,97656.0,25.0,-2.219078,270.0
offline,684,0,97656.0,25.0,-0.5078967,270.0
offline,685,0,97656.0,25.0,1.414132,270.0
offline,686,0,97656.0,25.0,1.001223,270.0
offline,687,0,97656.0,25.0,0.3959387,270.0
offline,688,0,97656.0,25.0,0.4984951,270.0
offline,689,0,97656.0,25.0,0.05008455,270.0
offline,690,0,97656.0,25.0,-0.7453245,270.0
offline,691,0,97656.0,25.0,-0.097831,270.0
offline,692,0,97656.0,25.0,0.3180799,270.0
offline,693,0,97656.0,25.0,-0.6722404,270.0
offline,694,0,97656.0,25.0,-0.3985598,270.0
offline,695,0,97656.0,25.0,0.1389446,270.0
offline,696,0,97656.0,25.0,-0.6528465,270.0
offline,697,0,97656.0,25.0,-0.5772029,270.0
offline,698,0,97656.0,25.0,0.5789134,270.0
offline,699,0,97656.0,25.0,-0.4874076,270.0
offline,700,0,97656.0,25.0,0.9895574,270.0
offline,701,0,97656.0,25.0,0.8341846,270.0
offline,702,0,97656.0,25.0,0.2144898,270.0
offline,703,0,97656.0,25.0,0.9454781,270.0
offline,704,0,97656.0,25.0,-1.147318,270.0
offline,705,0,97656.0,25.0,-0.4879613,270.0
offline,706,0,97656.0,25.0,0.4424176,270.0
offline,707,0,97656.0,25.0,1.650317,270.0
offline,708,0,97656.0,25.0,0.5746064,270.0
offline,709,0,97656.0,25.0,-0.8798513,270.0
offline,710,0,97656.0,25.0,0.2216764,270.0
offline,711,0,97656.0,25.0,0.9036261,270.0
offline,712,0,97656.0,25.0,-1.08761,270.0
offline,713,0,97656.0,25.0,0.6999038,270.0
offline,714,0,97656.0,25.0,1.455491,270.0
offline,715,0,97656.0,25.0,0.547669,270.0
offline,716,0,97656.0,25.0,-1.788732,270.0
offline,717,0,97656.0,25.0,-1.176925,270.0
offline,718,0,97656.0,25.0,0.491813,270.0
offline,719,0,97656.0,25.0,0.6774458,270.0
offline,720,0,97656.0,25.0,0.5114408,270.0
offline,721,0,97656.0,25.0,1.469557,270.0
offline,722,0,97656.0,25.0,-0.2722286,270.0
offline,723,0,97656.0,25.0,-1.022266,270.0
offline,724,0,97656.0,25.0,0.1974832,270.0
offline,725,0,97656.0,25.0,0.1952805,270.0
offline,726,0,97656.0,25.0,1.705336,270.0
offline,727,0,97656.0,25.0,2.487652,270.0
offline,728,0,97656.0,25.0,0.3916931,270.0
offline,729,0,97656.0,25.0,-0.6540402,270.0
offline,730,0,97656.0,25.0,-1.546554,270.0
offline,731,0,97656.0,25.0,-1.000903,270.0
offline,732,0,97656.0,25.0,-0.2851743,270.0
offline,733,0,97656.0,25.0,0.17377,270.0
offline,734,0,97656.0,25.0,-0.9271425,270.0
offline,735,0,97656.0,25.0,-1.3821,270.0
offline,736,0,97656.0,25.0,-1.35627,270.0
offline,737,0,97656.0,25.0,-1.728975,270.0
offline,738,0,97656.0,25.0,0.284559,270.0
offline,739,0,97656.0,25.0,1.635944,270.0
offline,740,0,97656.0,25.0,0.6298963,270.0
offline,741,0,97656.0,25.0,-0.2476293,270.0
offline,742,0,97656.0,25.0,-0.5145049,270.0
offline,743,0,97656.0,25.0,-0.671982,270.0
offline,744,0,97656.0,25.0,0.06935541,270.0
offline,745,0,97656.0,25.0,-0.2555788,270.0
offline,746,0,97656.0,25.0,1.744517,270.0
offline,747,0,97656.0,25.0,0.9464503,270.0
offline,748,0,97656.0,25.0,-0.5490349,270.0
offline,749,0,97656.0,25.0,-1.335067,270.0
offline,750,0,97656.0,25.0,-0.6153385,270.0
offline,751,0,97656.0,25.0,0.5326067,270.0
offline,752,0,97656.0,25.0,-1.150653,270.0
offline,753,0,97656.0,25.0,-0.1923394,270.0
offline,754,0,97656.0,25.0,-0.2488845,270.0
offline,755,0,97656.0,25.0,-0.1828394,270.0
offline,756,0,97656.0,25.0,0.3976738,270.0
offline,757,0,97656.0,25.0,-0.2143914,270.0
offline,758,0,97656.0,25.0,-0.8941261,270.0
offline,759,0,97656.0,25.0,0.2314718,270.0
offline,760,0,97656.0,25.0,0.3247497,270.0
offline,761,0,97656.0,25.0,0.6639463,270.0
offline,762,0,97656.0,25.0,-0.3291182,270.0
offline,763,0,97656.0,25.0,-0.09827401,270.0
offline,764,0,97656.0,25.0,-0.743614,270.0
offline,765,0,97656.0,25.0,0.1656605,270.0
offline,766,0,97656.0,25.0,0.8510928,270.0
offline,767,0,97656.0,25.0,0.8818695,270.0
offline,768,0,97656.0,25.0,-0.5043403,270.0
offline,769,0,97656.0,25.0,-0.3499519,270.0
offline,770,0,97656.0,25.0,0.4160832,270.0
offline,771,0,97656.0,25.0,-0.2676632,270.0
offline,772,0,97656.0,25.0,-0.6214914,270.0
offline,773,0,97656.0,25.0,0.1715057,270.0
offline,774,0,97656.0,25.0,0.232727,270.0
offline,775,0,97656.0,25.0,1.976063,270.0
offline,776,0,97656.0,25.0,0.4371876,270.0
offline,777,0,97656.0,25.0,1.098168,270.0
offline,778,0,97656.0,25.0,0.5516807,270.0
offline,779,0,97656.0,25.0,-0.5749756,270.0
offline,780,0,97656.0,25.0,0.4627591,270.0
offline,781,0,97656.0,25.0,-1.567942,270.0
offline,782,0,97656.0,25.0,-0.04706963,270.0
offline,783,0,97656.0,25.0,0.9039215,270.0
offline,784,0,97656.0,25.0,-0.9745567,270.0
offline,785,0,97656.0,25.0,-1.326108,270.0
offline,786,0,97656.0,25.0,-1.228856,270.0
offline,787,0,97656.0,25.0,-0.9703112,270.0
offline,788,0,97656.0,25.0,0.7003714,270.0
offline,789,0,97656.0,25.0,1.06002,270.0
offline,790,0,97656.0,25.0,0.5785196,270.0
offline,791,0,97656.0,25.0,0.2731515,270.0
offline,792,0,97656.0,25.0,1.048158,270.0
offline,793,0,97656.0,25.0,1.472855,270.0
offline,794,0,97656.0,25.0,0.8024849,270.0
offline,795,0,97656.0,25.0,0.6329604,270.0
offline,796,0,97656.0,25.0,0.8755812,270.0
offline,797,0,97656.0,25.0,-0.172121,270.0
offline,798,0,97656.0,25.0,-1.752258,270.0
offline,799,0,97656.0,25.0,-1.071809,270.0
offline,800,0,97656.0,25.0,-0.0531856,270.0
offline,801,0,97656.0,25.0,0.2542498,270.0
offline,802,0,97656.0,25.0,-0.4099919,270.0
offline,803,0,97656.0,25.0,-1.285093,270.0
offline,804,0,97656.0,25.0,-0.4274538,270.0
offline,805,0,97656.0,25.0,1.074615,270.0
offline,806,0,97656.0,25.0,-0.5031466,270.0
offline,807,0,97656.0,25.0,0.8029895,270.0
offline,808,0,97656.0,25.0,-0.07248108,270.0
offline,809,0,97656.0,25.0,-0.9477177,270.0
offline,810,0,97656.0,25.0,-0.2510626,270.0
offline,811,0,97656.0,25.0,-0.4681736,270.0
offline,812,0,97656.0,25.0,-0.299449,270.0
offline,813,0,97656.0,25.0,0.2391014,270.0
offline,814,0,97656.0,25.0,0.1573541,270.0
offline,815,0,97656.0,25.0,-0.8258412,270.0
offline,816,0,97656.0,25.0,-0.5227252,270.0
offline,817,0,97656.0,25.0,0.09884007,270.0
offline,818,0,97656.0,25.0,-0.05100748,270.0
offline,819,0,97656.0,25.0,-0.219486,270.0
offline,820,0,97656.0,25.0,-0.9553965,270.0
offline,821,0,97656.0,25.0,-1.18864,270.0
offline,822,0,97656.0,25.0,-1.614728,270.0
offline,823,0,97656.0,25.0,0.4143358,270.0
offline,824,0,97656.0,25.0,0.02772493,270.0
offline,825,0,97656.0,25.0,0.1028764,270.0
offline,826,0,97656.0,25.0,0.9564918,270.0
offline,827,0,97656.0,25.0,-0.7879764,270.0
offline,828,0,97656.0,25.0,-0.7173412,270.0
offline,829,0,97656.0,25.0,0.4263462,270.0
offline,830,0,97656.0,25.0,-0.2066141,270.0
offline,831,0,97656.0,25.0,-1.562859,270.0
offline,832,0,97656.0,25.0,-0.8746337,270.0
offline,833,0,97656.0,25.0,-1.198264,270.0
offline,834,0,97656.0,25.0,-1.035027,270.0
offline,835,0,97656.0,25.0,0.3794858,270.0
offline,836,0,97656.0,25.0,-0.5141481,270.0
offline,837,0,97656.0,25.0,-0.2094445,270.0
offline,838,0,97656.0,25.0,1.152511,270.0
offline,839,0,97656.0,25.0,0.02163357,270.0
offline,840,0,97656.0,25.0,-0.3781568,270.0
offline,841,0,97656.0,25.0,0.7918158,270.0
offline,842,0,97656.0,25.0,-0.7056752,270.0
offline,843,0,97656.0,25.0,0.1806243,270.0
offline,844,0,97656.0,25.0,-0.410964,270.0
offline,845,0,97656.0,25.0,0.4321669,270.0
offline,846,0,97656.0,25.0,1.180543,270.0
offline,847,0,97656.0,25.0,0.5836634,270.0
offline,848,0,97656.0,25.0,0.4479921,270.0
offline,849,0,97656.0,25.0,-0.02731884,270.0
offline,850,0,97656.0,25.0,0.4113701,270.0
offline,851,0,97656.0,25.0,1.082577,270.0
offline,852,0,97656.0,25.0,0.1116381,270.0
offline,853,0,97656.0,25.0,-0.2708257,270.0
offline,854,0,97656.0,25.0,0.4307763,270.0
offline,855,0,97656.0,25.0,0.8240446,270.0
offline,856,0,97656.0,25.0,-1.225459,270.0
offline,857,0,97656.0,25.0,-0.162141,270.0
offline,858,0,97656.0,25.0,0.333093,270.0
offline,859,0,97656.0,25.0,0.7537909,270.0
offline,860,0,97656.0,25.0,0.61524,270.0
offline,861,0,97656.0,25.0,0.8349353,270.0
offline,862,0,97656.0,25.0,0.6042756,270.0
offline,863,0,97656.0,25.0,-0.8170426,270.0
offline,864,0,97656.0,25.0,-1.229816,270.0
offline,865,0,97656.0,25.0,-0.4512901,270.0
offline,866,0,97656.0,25.0,0.3435037,270.0
offline,867,0,97656.0,25.0,0.008454075,270.0
offline,868,0,97656.0,25.0,-0.1419841,270.0
offline,869,0,97656.0,25.0,0.202381,270.0
offline,870,0,97656.0,25.0,0.207857,270.0
offline,871,0,97656.0,25.0,-1.155058,270.0
offline,872,0,97656.0,25.0,-0.4986551,270.0
offline,873,0,97656.0,25.0,-0.7588732,270.0
offline,874,0,97656.0,25.0,0.5069245,270.0
offline,875,0,97656.0,25.0,0.01736346,270.0
offline,876,0,97656.0,25.0,0.2793167,270.0
offline,877,0,97656.0,25.0,-0.1989845,270.0
offline,878,0,97656.0,25.0,0.455671,270.0
offline,879,0,97656.0,25.0,-0.5492195,270.0
offline,880,0,97656.0,25.0,-0.6379319,270.0
offline,881,0,97656.0,25.0,0.8066319,270.0
offline,882,0,97656.0,25.0,0.1570464,270.0
offline,883,0,97656.0,25.0,1.26645,270.0
offline,884,0,97656.0,25.0,-0.07789563,270.0
offline,885,0,97656.0,25.0,0.5006609,270.0
offline,886,0,97656.0,25.0,1.800779,270.0
offline,887,0,97656.0,25.0,0.7067459,270.0
offline,888,0,97656.0,25.0,-0.8512158,270.0
offline,889,0,97656.0,25.0,-0.3336591,270.0
offline,890,0,97656.0,25.0,0.5622268,270.0
offline,891,0,97656.0,25.0,0.5096564,270.0
offline,892,0,97656.0,25.0,-0.6432234,270.0
offline,893,0,97656.0,25.0,0.5333943,270.0
offline,894,0,97656.0,25.0,-0.746272,270.0
offline,895,0,97656.0,25.0,-0.328343,270.0
offline,896,0,97656.0,25.0,-1.456956,270.0
offline,897,0,97656.0,25.0,-0.1716903,270.0
offline,898,0,97656.0,25.0,0.7946953,270.0
offline,899,0,97656.0,25.0,-0.4716315,270.0
offline,900,0,97656.0,25.0,-0.2386338,270.0
offline,901,0,97656.0,25.0,-0.981288,270.0
offline,902,0,97656.0,25.0,-1.013861,270.0
offline,903,0,97656.0,25.0,0.942537,270.0
offline,904,0,97656.0,25.0,0.1359051,270.0
offline,905,0,97656.0,25.0,-0.3121239,270.0
offline,906,0,97656.0,25.0,-0.1826179,270.0
offline,907,0,97656.0,25.0,0.3885059,270.0
offline,908,0,97656.0,25.0,0.3645835,270.0
offline,909,0,97656.0,25.0,0.1270819,270.0
offline,910,0,97656.0,25.0,0.03277031,270.0
offline,911,0,97656.0,25.0,-0.3267063,270.0
offline,912,0,97656.0,25.0,-1.133301,270.0
offline,913,0,97656.0,25.0,-1.167155,270.0
offline,914,0,97656.0,25.0,-0.6235341,270.0
offline,915,0,97656.0,25.0,-0.1805628,270.0
offline,916,0,97656.0,25.0,0.1621164,270.0
offline,917,0,97656.0,25.0,-0.3805318,270.0
offline,918,0,97656.0,25.0,-1.108579,270.0
offline,919,0,97656.0,25.0,-0.8112097,270.0
offline,920,0,97656.0,25.0,0.6246909,270.0
offline,921,0,97656.0,25.0,1.011413,270.0
offline,922,0,97656.0,25.0,0.5583381,270.0
offline,923,0,97656.0,25.0,0.07313328,270.0
offline,924,0,97656.0,25.0,0.3470355,270.0
offline,925,0,97656.0,25.0,1.543269,270.0
offline,926,0,97656.0,25.0,0.1289523,270.0
offline,927,0,97656.0,25.0,-0.8822632,270.0
offline,928,0,97656.0,25.0,-1.140746,270.0
offline,929,0,97656.0,25.0,-0.256391,270.0
offline,930,0,97656.0,25.0,-0.7088133,270.0
offline,931,0,97656.0,25.0,-0.7863151,270.0
offline,932,0,97656.0,25.0,-0.5386242,270.0
offline,933,0,97656.0,25.0,0.9721447,270.0
offline,934,0,97656.0,25.0,2.030787,270.0
offline,935,0,97656.0,25.0,1.728212,270.0
offline,936,0,97656.0,25.0,-0.06531911,270.0
offline,937,0,97656.0,25.0,-0.7876318,270.0
offline,938,0,97656.0,25.0,-0.7393439,270.0
offline,939,0,97656.0,25.0,-0.0365851,270.0
offline,940,0,97656.0,25.0,0.1168311,270.0
offline,941,0,97656.0,25.0,-1.180002,270.0
offline,942,0,97656.0,25.0,-0.6498685,270.0
offline,943,0,97656.0,25.0,-0.7338801,270.0
offline,944,0,97656.0,25.0,-0.02507919,270.0
offline,945,0,97656.0,25.0,1.359568,270.0
offline,946,0,97656.0,25.0,2.175478,270.0
offline,947,0,97656.0,25.0,0.1884754,270.0
offline,948,0,97656.0,25.0,0.006226728,270.0
offline,949,0,97656.0,25.0,-0.5367414,270.0
offline,950,0,97656.0,25.0,-0.2879308,270.0
offline,951,0,97656.0,25.0,-0.4985935,270.0
offline,952,0,97656.0,25.0,1.001531,270.0
offline,953,0,97656.0,25.0,-0.7045677,270.0
offline,954,0,97656.0,25.0,-1.542481,270.0
offline,955,0,97656.0,25.0,0.1147391,270.0
offline,956,0,97656.0,25.0,0.6325297,270.0
offline,957,0,97656.0,25.0,0.9780761,270.0
offline,958,0,97656.0,25.0,0.4201441,270.0
offline,959,0,97656.0,25.0,-1.012594,270.0
offline,960,0,97656.0,25.0,0.5032697,270.0
offline,961,0,97656.0,25.0,0.920522,270.0
offline,962,0,97656.0,25.0,-0.5207685,270.0
offline,963,0,97656.0,25.0,1.183029,270.0
offline,964,0,97656.0,25.0,-0.008786331,270.0
offline,965,0,97656.0,25.0,-0.7641155,270.0
offline,966,0,97656.0,25.0,0.1783231,270.0
offline,967,0,97656.0,25.0,-0.5649709,270.0
offline,968,0,97656.0,25.0,0.3575323,270.0
offline,969,0,97656.0,25.0,1.156756,270.0
offline,970,0,97656.0,25.0,0.1012889,270.0
offline,971,0,97656.0,25.0,-0.2494998,270.0
offline,972,0,97656.0,25.0,-0.2694721,270.0
offline,973,0,97656.0,25.0,-0.9264902,270.0
offline,974,0,97656.0,25.0,-0.5749263,270.0
offline,975,0,97656.0,25.0,-0.8177072,270.0
offline,976,0,97656.0,25.0,-1.463761,270.0
offline,977,0,97656.0,25.0,-1.63566,270.0
offline,978,0,97656.0,25.0,-1.113674,270.0
offline,979,0,97656.0,25.0,-1.395402,270.0
offline,980,0,97656.0,25.0,-1.041759,270.0
offline,981,0,97656.0,25.0,-0.6835618,270.0
offline,982,0,97656.0,25.0,-0.5984919,270.0
offline,983,0,97656.0,25.0,-0.8620203,270.0
offline,984,0,97656.0,25.0,0.03471462,270.0
offline,985,0,97656.0,25.0,-0.1156744,270.0
offline,986,0,97656.0,25.0,0.8530001,270.0
offline,987,0,97656.0,25.0,0.8929447,270.0
offline,988,0,97656.0,25.0,0.4636082,270.0
offline,989,0,97656.0,25.0,-1.051677,270.0
offline,990,0,97656.0,25.0,-1.411129,270.0
offline,991,0,97656.0,25.0,-0.4966984,270.0
offline,992,0,97656.0,25.0,-0.9191437,270.0
offline,993,0,97656.0,25.0,0.4499611,270.0
offline,994,0,97656.0,25.0,1.124736,270.0
offline,995,0,97656.0,25.0,1.201857,270.0
offline,996,0,97656.0,25.0,-0.0452976,270.0
offline,997,0,97656.0,25.0,0.4898687,270.0
offline,998,0,97656.0,25.0,-0.08646045,270.0
offline,999,0,97656.0,25.0,-0.09621894,270.0
offline,1000,0,97656.0,25.0,0.1976555,270.0
offline,1001,0,97656.0,25.0,-0.5811284,270.0
offline,1002,0,97656.0,25.0,-0.6331204,270.0
offline,1003,0,97656.0,25.0,-0.1059159,270.0
offline,1004,0,97656.0,25.0,0.6053462,270.0
offline,1005,0,97656.0,25.0,-0.5496256,270.0
offline,1006,0,97656.0,25.0,-0.8450752,270.0
offline,1007,0,97656.0,25.0,-0.4367816,270.0
offline,1008,0,97656.0,25.0,0.783977,270.0
offline,1009,0,97656.0,25.0,1.459909,270.0
offline,1010,0,97656.0,25.0,0.8473887,270.0
offline,1011,0,97656.0,25.0,1.295282,270.0
offline,1012,0,97656.0,25.0,-0.7383595,270.0
offline,1013,0,97656.0,25.0,0.5453678,270.0
offline,1014,0,97656.0,25.0,1.016039,270.0
offline,1015,0,97656.0,25.0,0.2138376,270.0
offline,1016,0,97656.0,25.0,0.8617126,270.0
offline,1017,0,97656.0,25.0,-0.7071273,270.0
